timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/23 22:17:39.345, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 22746 MiB, 97887 MiB, 58 %, 129.06 W, 36
2026/06/23 22:17:40.345, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 373.87 W, 64
2026/06/23 22:17:40.345, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 39 %, 115.12 W, 36
2026/06/23 22:17:40.345, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 87 %, 153.22 W, 39
2026/06/23 22:17:40.345, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 22746 MiB, 97887 MiB, 9 %, 123.76 W, 35
2026/06/23 22:17:41.346, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 560.89 W, 74
2026/06/23 22:17:41.346, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 47 %, 114.78 W, 36
2026/06/23 22:17:41.346, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 92 %, 155.80 W, 39
2026/06/23 22:17:41.346, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 22746 MiB, 97887 MiB, 4 %, 99.24 W, 35
2026/06/23 22:17:42.346, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.86 W, 75
2026/06/23 22:17:42.347, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 14 %, 117.70 W, 35
2026/06/23 22:17:42.347, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 60 %, 155.96 W, 39
2026/06/23 22:17:42.347, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 22746 MiB, 97887 MiB, 4 %, 98.58 W, 35
2026/06/23 22:17:43.347, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.12 W, 75
2026/06/23 22:17:43.347, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 33 %, 120.19 W, 36
2026/06/23 22:17:43.347, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 84 %, 159.00 W, 39
2026/06/23 22:17:43.348, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 4 %, 99.97 W, 35
2026/06/23 22:17:44.348, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.11 W, 76
2026/06/23 22:17:44.348, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 5 %, 117.34 W, 35
2026/06/23 22:17:44.348, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 89 %, 160.73 W, 39
2026/06/23 22:17:44.348, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 2 %, 96.18 W, 35
2026/06/23 22:17:45.348, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 556.38 W, 68
2026/06/23 22:17:45.349, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 78 %, 127.13 W, 36
2026/06/23 22:17:45.349, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 82 %, 160.55 W, 39
2026/06/23 22:17:45.351, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 4 %, 96.54 W, 34
2026/06/23 22:17:46.352, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.86 W, 66
2026/06/23 22:17:46.352, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 74 %, 130.52 W, 36
2026/06/23 22:17:46.352, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 82 %, 160.40 W, 39
2026/06/23 22:17:46.352, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 2 %, 97.48 W, 34
2026/06/23 22:17:47.352, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 372.68 W, 65
2026/06/23 22:17:47.353, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 52 %, 134.20 W, 36
2026/06/23 22:17:47.353, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 78 %, 155.14 W, 39
2026/06/23 22:17:47.353, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 10 %, 99.30 W, 34
2026/06/23 22:17:48.353, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 377.79 W, 65
2026/06/23 22:17:48.353, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 73 %, 136.04 W, 37
2026/06/23 22:17:48.353, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 89 %, 163.91 W, 40
2026/06/23 22:17:48.354, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 2 %, 97.94 W, 34
2026/06/23 22:17:49.354, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 615.07 W, 74
2026/06/23 22:17:49.354, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 52 %, 138.33 W, 36
2026/06/23 22:17:49.354, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 81 %, 160.61 W, 39
2026/06/23 22:17:49.354, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 5 %, 95.32 W, 34
2026/06/23 22:17:50.354, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.22 W, 74
2026/06/23 22:17:50.355, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 58 %, 131.18 W, 36
2026/06/23 22:17:50.355, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 80 %, 158.95 W, 39
2026/06/23 22:17:50.355, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 8 %, 95.58 W, 34
2026/06/23 22:17:51.355, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.74 W, 75
2026/06/23 22:17:51.355, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 62 %, 126.38 W, 36
2026/06/23 22:17:51.355, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 89 %, 164.96 W, 40
2026/06/23 22:17:51.356, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 24 %, 101.27 W, 34
2026/06/23 22:17:52.356, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.23 W, 76
2026/06/23 22:17:52.356, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 60 %, 134.62 W, 37
2026/06/23 22:17:52.356, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 86 %, 169.90 W, 40
2026/06/23 22:17:52.356, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 13 %, 96.61 W, 34
2026/06/23 22:17:53.357, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 528.84 W, 67
2026/06/23 22:17:53.357, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 69 %, 130.16 W, 37
2026/06/23 22:17:53.357, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 94 %, 169.85 W, 40
2026/06/23 22:17:53.357, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 9 %, 95.35 W, 34
2026/06/23 22:17:54.357, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 381.04 W, 66
2026/06/23 22:17:54.358, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 84 %, 132.46 W, 37
2026/06/23 22:17:54.358, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 86 %, 165.70 W, 40
2026/06/23 22:17:54.358, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 1 %, 94.71 W, 35
2026/06/23 22:17:55.358, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 378.86 W, 65
2026/06/23 22:17:55.358, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 53 %, 132.37 W, 36
2026/06/23 22:17:55.358, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 66 %, 168.28 W, 40
2026/06/23 22:17:55.359, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 1 %, 93.46 W, 34
2026/06/23 22:17:56.359, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 400.73 W, 74
2026/06/23 22:17:56.359, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 47 %, 122.76 W, 37
2026/06/23 22:17:56.359, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 87 %, 170.00 W, 40
2026/06/23 22:17:56.359, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 8 %, 100.16 W, 34
2026/06/23 22:17:57.359, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.24 W, 75
2026/06/23 22:17:57.360, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 81 %, 134.95 W, 37
2026/06/23 22:17:57.360, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 89 %, 172.45 W, 40
2026/06/23 22:17:57.360, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 2 %, 93.78 W, 34
2026/06/23 22:17:58.360, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.48 W, 75
2026/06/23 22:17:58.360, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 77 %, 133.01 W, 37
2026/06/23 22:17:58.361, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 89 %, 171.58 W, 40
2026/06/23 22:17:58.361, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 1 %, 98.83 W, 34
2026/06/23 22:17:59.361, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.00 W, 76
2026/06/23 22:17:59.361, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 60 %, 127.09 W, 37
2026/06/23 22:17:59.361, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 94 %, 170.29 W, 40
2026/06/23 22:17:59.361, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 3 %, 99.68 W, 34
2026/06/23 22:18:00.362, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 589.96 W, 77
2026/06/23 22:18:00.362, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 8 %, 119.55 W, 36
2026/06/23 22:18:00.362, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 91 %, 171.33 W, 40
2026/06/23 22:18:00.362, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 2 %, 94.43 W, 34
2026/06/23 22:18:01.362, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 499.17 W, 67
2026/06/23 22:18:01.363, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 16 %, 124.88 W, 36
2026/06/23 22:18:01.363, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 89 %, 173.98 W, 40
2026/06/23 22:18:01.363, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 3 %, 97.53 W, 34
2026/06/23 22:18:02.363, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 377.06 W, 66
2026/06/23 22:18:02.363, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 60 %, 133.21 W, 37
2026/06/23 22:18:02.364, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 91 %, 171.38 W, 40
2026/06/23 22:18:02.364, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 1 %, 94.95 W, 34
2026/06/23 22:18:03.364, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 375.40 W, 65
2026/06/23 22:18:03.364, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 31 %, 117.61 W, 36
2026/06/23 22:18:03.364, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 95 %, 170.35 W, 40
2026/06/23 22:18:03.364, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 14 %, 94.47 W, 34
2026/06/23 22:18:04.365, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 457.03 W, 74
2026/06/23 22:18:04.365, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 16 %, 123.40 W, 36
2026/06/23 22:18:04.365, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 95 %, 170.05 W, 40
2026/06/23 22:18:04.365, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 2 %, 98.91 W, 34
2026/06/23 22:18:05.365, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.39 W, 75
2026/06/23 22:18:05.366, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 20 %, 130.07 W, 36
2026/06/23 22:18:05.366, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15083 MiB, 97887 MiB, 95 %, 173.25 W, 40
2026/06/23 22:18:05.366, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 3 %, 95.18 W, 34
2026/06/23 22:18:06.366, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.47 W, 76
2026/06/23 22:18:06.366, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 36 %, 120.14 W, 36
2026/06/23 22:18:06.366, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15638 MiB, 97887 MiB, 88 %, 173.93 W, 40
2026/06/23 22:18:06.367, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 18 %, 98.47 W, 34
2026/06/23 22:18:07.367, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.13 W, 76
2026/06/23 22:18:07.367, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 56 %, 129.91 W, 37
2026/06/23 22:18:07.367, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 15832 MiB, 97887 MiB, 95 %, 172.23 W, 40
2026/06/23 22:18:07.367, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 11 %, 98.80 W, 34
2026/06/23 22:18:08.368, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.45 W, 77
2026/06/23 22:18:08.368, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 34 %, 129.96 W, 36
2026/06/23 22:18:08.368, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 16262 MiB, 97887 MiB, 94 %, 169.93 W, 40
2026/06/23 22:18:08.368, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 12 %, 95.97 W, 34
2026/06/23 22:18:09.368, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 97 %, 602.68 W, 77
2026/06/23 22:18:09.368, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 38 %, 120.03 W, 36
2026/06/23 22:18:09.368, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 18484 MiB, 97887 MiB, 56 %, 149.64 W, 39
2026/06/23 22:18:09.369, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 1 %, 95.10 W, 34
2026/06/23 22:18:10.369, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 555.51 W, 68
2026/06/23 22:18:10.369, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 52 %, 123.96 W, 36
2026/06/23 22:18:10.369, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 23174 MiB, 97887 MiB, 46 %, 148.73 W, 39
2026/06/23 22:18:10.369, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 23 %, 95.10 W, 34
2026/06/23 22:18:11.369, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 377.19 W, 67
2026/06/23 22:18:11.369, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 45 %, 124.38 W, 36
2026/06/23 22:18:11.369, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 18155 MiB, 97887 MiB, 35 %, 140.31 W, 39
2026/06/23 22:18:11.369, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 10 %, 99.16 W, 34
2026/06/23 22:18:12.369, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 376.67 W, 66
2026/06/23 22:18:12.370, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 70 %, 111.58 W, 36
2026/06/23 22:18:12.370, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 18155 MiB, 97887 MiB, 62 %, 144.29 W, 39
2026/06/23 22:18:12.370, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 21 %, 94.62 W, 34
2026/06/23 22:18:13.370, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 376.20 W, 66
2026/06/23 22:18:13.370, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 55 %, 116.15 W, 37
2026/06/23 22:18:13.371, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 18155 MiB, 97887 MiB, 48 %, 147.04 W, 39
2026/06/23 22:18:13.371, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 2 %, 98.12 W, 34
2026/06/23 22:18:14.371, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 608.65 W, 75
2026/06/23 22:18:14.371, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 38 %, 119.15 W, 36
2026/06/23 22:18:14.371, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 18155 MiB, 97887 MiB, 49 %, 153.80 W, 39
2026/06/23 22:18:14.371, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 2 %, 98.73 W, 34
2026/06/23 22:18:15.372, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 594.78 W, 77
2026/06/23 22:18:15.372, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 47 %, 124.83 W, 36
2026/06/23 22:18:15.372, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 18155 MiB, 97887 MiB, 75 %, 145.53 W, 39
2026/06/23 22:18:15.372, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 25 %, 95.17 W, 34
2026/06/23 22:18:16.372, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.90 W, 77
2026/06/23 22:18:16.372, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 20 %, 130.42 W, 36
2026/06/23 22:18:16.372, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 18155 MiB, 97887 MiB, 68 %, 146.49 W, 39
2026/06/23 22:18:16.373, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 13 %, 95.58 W, 34
2026/06/23 22:18:17.373, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.78 W, 76
2026/06/23 22:18:17.373, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 50 %, 125.81 W, 37
2026/06/23 22:18:17.373, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 18155 MiB, 97887 MiB, 13 %, 118.99 W, 39
2026/06/23 22:18:17.373, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 6 %, 97.08 W, 34
2026/06/23 22:18:18.373, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 596.21 W, 76
2026/06/23 22:18:18.374, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 32 %, 126.63 W, 36
2026/06/23 22:18:18.374, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 18155 MiB, 97887 MiB, 17 %, 119.94 W, 39
2026/06/23 22:18:18.374, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 2 %, 94.93 W, 34
2026/06/23 22:18:19.374, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.05 W, 77
2026/06/23 22:18:19.374, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 17 %, 118.84 W, 36
2026/06/23 22:18:19.374, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13134 MiB, 97887 MiB, 26 %, 114.94 W, 38
2026/06/23 22:18:19.374, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 2 %, 93.04 W, 34
2026/06/23 22:18:20.375, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 400.48 W, 67
2026/06/23 22:18:20.375, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 6 %, 112.08 W, 36
2026/06/23 22:18:20.375, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13134 MiB, 97887 MiB, 18 %, 122.51 W, 38
2026/06/23 22:18:20.375, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 15 %, 95.68 W, 34
2026/06/23 22:18:21.375, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 376.66 W, 66
2026/06/23 22:18:21.376, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 75 %, 125.40 W, 37
2026/06/23 22:18:21.376, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13134 MiB, 97887 MiB, 21 %, 116.50 W, 38
2026/06/23 22:18:21.376, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 3 %, 94.92 W, 34
2026/06/23 22:18:22.376, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 376.67 W, 66
2026/06/23 22:18:22.376, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 22 %, 126.81 W, 36
2026/06/23 22:18:22.377, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13134 MiB, 97887 MiB, 11 %, 120.28 W, 38
2026/06/23 22:18:22.377, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 2 %, 96.59 W, 34
2026/06/23 22:18:23.377, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 534.96 W, 75
2026/06/23 22:18:23.377, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 26 %, 133.75 W, 36
2026/06/23 22:18:23.377, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13134 MiB, 97887 MiB, 8 %, 125.12 W, 38
2026/06/23 22:18:23.377, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 2 %, 94.05 W, 34
2026/06/23 22:18:24.377, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.26 W, 74
2026/06/23 22:18:24.377, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 47 %, 124.21 W, 37
2026/06/23 22:18:24.378, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13134 MiB, 97887 MiB, 17 %, 120.89 W, 38
2026/06/23 22:18:24.378, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 17725 MiB, 97887 MiB, 5 %, 97.21 W, 34
2026/06/23 22:18:25.378, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.15 W, 77
2026/06/23 22:18:25.378, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38438 MiB, 97887 MiB, 61 %, 124.61 W, 37
