timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/23 22:28:13.245, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 43 %, 122.31 W, 35
2026/06/23 22:28:14.245, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 376.67 W, 66
2026/06/23 22:28:14.245, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 66 %, 138.89 W, 37
2026/06/23 22:28:14.245, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40584 MiB, 97887 MiB, 28 %, 124.94 W, 37
2026/06/23 22:28:14.245, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 46 %, 119.82 W, 35
2026/06/23 22:28:15.246, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 374.95 W, 66
2026/06/23 22:28:15.246, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 86 %, 137.83 W, 37
2026/06/23 22:28:15.246, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40584 MiB, 97887 MiB, 60 %, 127.09 W, 37
2026/06/23 22:28:15.246, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 78 %, 131.49 W, 36
2026/06/23 22:28:16.246, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 80 %, 351.91 W, 74
2026/06/23 22:28:16.247, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 87 %, 146.96 W, 37
2026/06/23 22:28:16.247, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40584 MiB, 97887 MiB, 33 %, 130.35 W, 37
2026/06/23 22:28:16.247, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 51 %, 122.72 W, 35
2026/06/23 22:28:17.247, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 614.26 W, 75
2026/06/23 22:28:17.248, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 75 %, 141.77 W, 37
2026/06/23 22:28:17.248, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40584 MiB, 97887 MiB, 32 %, 132.55 W, 37
2026/06/23 22:28:17.248, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 24 %, 114.76 W, 35
2026/06/23 22:28:18.248, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.58 W, 77
2026/06/23 22:28:18.248, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 84 %, 141.42 W, 37
2026/06/23 22:28:18.249, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40584 MiB, 97887 MiB, 7 %, 115.07 W, 36
2026/06/23 22:28:18.249, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 52 %, 116.84 W, 35
2026/06/23 22:28:19.249, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.17 W, 76
2026/06/23 22:28:19.249, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 92 %, 148.60 W, 38
2026/06/23 22:28:19.250, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40584 MiB, 97887 MiB, 36 %, 123.96 W, 36
2026/06/23 22:28:19.250, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 33 %, 119.14 W, 35
2026/06/23 22:28:20.250, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.83 W, 77
2026/06/23 22:28:20.250, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 88 %, 147.35 W, 38
2026/06/23 22:28:20.250, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40584 MiB, 97887 MiB, 29 %, 138.08 W, 37
2026/06/23 22:28:20.251, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 56 %, 130.10 W, 35
2026/06/23 22:28:21.251, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 497.01 W, 67
2026/06/23 22:28:21.251, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 86 %, 142.89 W, 38
2026/06/23 22:28:21.251, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40584 MiB, 97887 MiB, 28 %, 130.98 W, 37
2026/06/23 22:28:21.251, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 29 %, 116.14 W, 35
2026/06/23 22:28:22.252, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 401.52 W, 67
2026/06/23 22:28:22.252, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 92 %, 149.48 W, 38
2026/06/23 22:28:22.252, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40584 MiB, 97887 MiB, 34 %, 134.06 W, 37
2026/06/23 22:28:22.252, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 35 %, 116.18 W, 35
2026/06/23 22:28:23.252, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 401.54 W, 66
2026/06/23 22:28:23.253, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 93 %, 149.62 W, 38
2026/06/23 22:28:23.253, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40584 MiB, 97887 MiB, 18 %, 125.15 W, 36
2026/06/23 22:28:23.253, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 75 %, 130.33 W, 36
2026/06/23 22:28:24.253, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 0 %, 311.54 W, 61
2026/06/23 22:28:24.253, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 78 %, 148.96 W, 38
2026/06/23 22:28:24.254, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40584 MiB, 97887 MiB, 24 %, 123.57 W, 36
2026/06/23 22:28:24.254, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 52 %, 128.86 W, 35
